Date,Currency,Mean,Buy,Sell
14/09/2015,US DOLLAR,105.2931,105.1961,105.39
11/9/2015,US DOLLAR,105.3575,105.2644,105.4506
10/9/2015,US DOLLAR,105.214,105.125,105.3029
9/9/2015,US DOLLAR,105.4057,105.3056,105.5059
8/9/2015,US DOLLAR,106.2455,106.1428,106.3482
7/9/2015,US DOLLAR,105.5471,105.45,105.6441
4/9/2015,US DOLLAR,105.147,105.0528,105.2412
3/9/2015,US DOLLAR,104.6886,104.5889,104.7882
2/9/2015,US DOLLAR,104.227,104.1306,104.3235
1/9/2015,US DOLLAR,103.9576,103.8617,104.0535
31/08/2015,US DOLLAR,103.8699,103.775,103.9647
28/08/2015,US DOLLAR,103.7533,103.6561,103.8506
27/08/2015,US DOLLAR,103.604,103.5139,103.6941
26/08/2015,US DOLLAR,103.8061,103.7117,103.9006
25/08/2015,US DOLLAR,103.7712,103.6806,103.8618
24/08/2015,US DOLLAR,103.6042,103.5083,103.7
21/08/2015,US DOLLAR,103.4756,103.3806,103.5706
20/08/2015,US DOLLAR,103.5285,103.4306,103.6265
19/08/2015,US DOLLAR,103.1596,103.075,103.2441
18/08/2015,US DOLLAR,102.9,102.8,103
17/08/2015,US DOLLAR,102.2911,102.2028,102.3794
14/08/2015,US DOLLAR,102.2534,102.1533,102.3535
13/08/2015,US DOLLAR,101.1539,101.0667,101.2412
12/8/2015,US DOLLAR,100.9167,100.8333,101
11/8/2015,US DOLLAR,101.1317,101.0422,101.2212
10/8/2015,US DOLLAR,101.1142,101.0167,101.2118
7/8/2015,US DOLLAR,101.2045,101.1072,101.3018
6/8/2015,US DOLLAR,101.2954,101.2056,101.3853
5/8/2015,US DOLLAR,101.1118,101.0172,101.2065
4/8/2015,US DOLLAR,101.3255,101.2333,101.4176
3/8/2015,US DOLLAR,101.7743,101.675,101.8735
31/07/2015,US DOLLAR,102.5212,102.4278,102.6147
30/07/2015,US DOLLAR,101.8798,101.7861,101.9735
29/07/2015,US DOLLAR,102.4316,102.345,102.5182
28/07/2015,US DOLLAR,102.0455,101.9528,102.1382
27/07/2015,US DOLLAR,101.2913,101.1944,101.3882
24/07/2015,US DOLLAR,100.7268,100.6389,100.8147
23/07/2015,US DOLLAR,100.5213,100.425,100.6176
22/07/2015,US DOLLAR,101.4984,101.4056,101.5912
21/07/2015,US DOLLAR,102.551,102.4667,102.6353
20/07/2015,US DOLLAR,102.4957,102.3972,102.5941
17/07/2015,US DOLLAR,102.5016,102.3972,102.6059
16/07/2015,US DOLLAR,102.0386,101.9361,102.1412
15/07/2015,US DOLLAR,101.5598,101.4667,101.6529
14/07/2015,US DOLLAR,101.8089,101.6972,101.9206
13/07/2015,US DOLLAR,101.8489,101.7561,101.9418
10/7/2015,US DOLLAR,100.7421,100.64,100.8441
9/7/2015,US DOLLAR,100.3683,100.2778,100.4588
8/7/2015,US DOLLAR,100.4845,100.3778,100.5912
7/7/2015,US DOLLAR,100.1084,100.0139,100.2029
6/7/2015,US DOLLAR,99.9769,99.8861,100.0676
3/7/2015,US DOLLAR,99.5654,99.4778,99.6529
2/7/2015,US DOLLAR,99.3197,99.2306,99.4088
1/7/2015,US DOLLAR,99.2226,99.1306,99.3147
30/06/2015,US DOLLAR,98.6394,98.5511,98.7276
29/06/2015,US DOLLAR,98.4997,98.4111,98.5882
26/06/2015,US DOLLAR,98.5242,98.4278,98.6206
25/06/2015,US DOLLAR,98.4483,98.3583,98.5382
24/06/2015,US DOLLAR,98.7823,98.6911,98.8735
23/06/2015,US DOLLAR,98.5884,98.4944,98.6824
22/06/2015,US DOLLAR,98.554,98.4639,98.6441
19/06/2015,US DOLLAR,98.181,98.0872,98.2747
18/06/2015,US DOLLAR,97.8703,97.7811,97.9594
17/06/2015,US DOLLAR,97.4944,97.4089,97.58
16/06/2015,US DOLLAR,97.3296,97.2444,97.4147
15/06/2015,US DOLLAR,97.2465,97.1694,97.3235
12/6/2015,US DOLLAR,97.2083,97.1194,97.2971
11/6/2015,US DOLLAR,97.0741,96.9806,97.1676
10/6/2015,US DOLLAR,97.2041,97.1111,97.2971
9/6/2015,US DOLLAR,97.8668,97.7778,97.9559
8/6/2015,US DOLLAR,96.9395,96.8556,97.0235
5/6/2015,US DOLLAR,96.114,96.025,96.2029
4/6/2015,US DOLLAR,96.8198,96.7278,96.9118
3/6/2015,US DOLLAR,96.8727,96.7778,96.9676
2/6/2015,US DOLLAR,97.5458,97.4417,97.65
29/05/2015,US DOLLAR,97.781,97.6944,97.8676
28/05/2015,US DOLLAR,98.235,98.1583,98.3118
27/05/2015,US DOLLAR,98.3128,98.2139,98.4118
26/05/2015,US DOLLAR,97.8957,97.7972,97.9941
25/05/2015,US DOLLAR,97.3884,97.2944,97.4824
22/05/2015,US DOLLAR,96.8052,96.7222,96.8882
21/05/2015,US DOLLAR,96.7994,96.7194,96.8794
20/05/2015,US DOLLAR,96.5352,96.4528,96.6176
19/05/2015,US DOLLAR,96.3111,96.2222,96.4
18/05/2015,US DOLLAR,95.9712,95.8806,96.0618
15/05/2015,US DOLLAR,96.1498,96.0656,96.2341
14/05/2015,US DOLLAR,96.5341,96.4506,96.6176
13/05/2015,US DOLLAR,96.5461,96.4622,96.63
12/5/2015,US DOLLAR,96.1868,96.0972,96.2765
11/5/2015,US DOLLAR,95.4269,95.3361,95.5176
8/5/2015,US DOLLAR,95.3079,95.2306,95.3853
7/5/2015,US DOLLAR,95.1534,95.0733,95.2335
6/5/2015,US DOLLAR,95.0431,94.9633,95.1229
5/5/2015,US DOLLAR,94.7597,94.6694,94.85
4/5/2015,US DOLLAR,94.6444,94.575,94.7139
30/04/2015,US DOLLAR,94.6,94.5111,94.6889
29/04/2015,US DOLLAR,94.4139,94.3389,94.4889
28/04/2015,US DOLLAR,94.3,94.2306,94.3694
27/04/2015,US DOLLAR,94.2222,94.1472,94.2972
24/04/2015,US DOLLAR,94.0478,93.9644,94.1311
23/04/2015,US DOLLAR,93.7944,93.7083,93.8806
22/04/2015,US DOLLAR,93.7183,93.6322,93.8044
21/04/2015,US DOLLAR,93.7778,93.6972,93.8583
20/04/2015,US DOLLAR,93.4756,93.4006,93.5506
17/04/2015,US DOLLAR,93.475,93.4083,93.5417
16/04/2015,US DOLLAR,93.5,93.4194,93.5806
15/04/2015,US DOLLAR,93.3767,93.2989,93.4544
14/04/2015,US DOLLAR,93.245,93.1561,93.3339
13/04/2015,US DOLLAR,92.975,92.8972,93.0528
12/4/2015,US DOLLAR,102.1854,102.0872,102.2835
12/4/2015,US DOLLAR,102.1814,102.0833,102.2794
12/4/2015,US DOLLAR,102.1814,102.0833,102.2794
12/4/2015,US DOLLAR,102.1814,102.0833,102.2794
12/4/2015,US DOLLAR,102.1814,102.0833,102.2794
12/4/2015,US DOLLAR,102.1814,102.0833,102.2794
12/4/2015,US DOLLAR,102.1814,102.0833,102.2794
12/4/2015,US DOLLAR,102.1814,102.0833,102.2794
12/4/2015,US DOLLAR,102.1814,102.0833,102.2794
12/4/2015,US DOLLAR,102.1814,102.0833,102.2794
12/4/2015,US DOLLAR,102.1814,102.0833,102.2794
12/4/2015,US DOLLAR,102.1814,102.0833,102.2794
12/4/2015,US DOLLAR,102.1814,102.0833,102.2794
12/4/2015,US DOLLAR,102.1814,102.0833,102.2794
12/4/2015,US DOLLAR,102.1814,102.0833,102.2794
12/4/2015,US DOLLAR,102.1814,102.0833,102.2794
12/4/2015,US DOLLAR,102.1814,102.0833,102.2794
10/4/2015,US DOLLAR,92.8489,92.7739,92.9239
9/4/2015,US DOLLAR,92.6847,92.6167,92.7528
8/4/2015,US DOLLAR,92.55,92.4639,92.6361
7/4/2015,US DOLLAR,92.775,92.6889,92.8611
2/4/2015,US DOLLAR,92.5833,92.5,92.6667
1/4/2015,US DOLLAR,92.3917,92.3139,92.4694
31/03/2015,US DOLLAR,92.335,92.2628,92.4072
30/03/2015,US DOLLAR,92.1861,92.1139,92.2583
27/03/2015,US DOLLAR,92.0319,91.9556,92.1083
26/03/2015,US DOLLAR,91.7669,91.6961,91.8378
25/03/2015,US DOLLAR,91.8144,91.7422,91.8867
24/03/2015,US DOLLAR,91.965,91.8928,92.0372
23/03/2015,US DOLLAR,92.0333,91.9472,92.1194
20/03/2015,US DOLLAR,91.9856,91.905,92.0661
19/03/2015,US DOLLAR,91.8858,91.8122,91.9594
18/03/2015,US DOLLAR,92.0506,91.9756,92.1256
17/03/2015,US DOLLAR,92.0222,91.9361,92.1083
16/03/2015,US DOLLAR,91.7472,91.6694,91.825
13/03/2015,US DOLLAR,91.685,91.6156,91.7544
12/3/2015,US DOLLAR,91.7183,91.6517,91.785
11/3/2015,US DOLLAR,91.6278,91.5528,91.7028
10/3/2015,US DOLLAR,91.4444,91.375,91.5139
9/3/2015,US DOLLAR,91.2194,91.1556,91.2833
6/3/2015,US DOLLAR,91.1575,91.0867,91.2283
5/3/2015,US DOLLAR,91.1708,91.1056,91.2361
4/3/2015,US DOLLAR,91.3267,91.2656,91.3878
3/3/2015,US DOLLAR,91.4144,91.3506,91.4783
2/3/2015,US DOLLAR,91.4139,91.3444,91.4833
27/02/2015,US DOLLAR,91.4231,91.355,91.4911
26/02/2015,US DOLLAR,91.4189,91.3494,91.4883
25/02/2015,US DOLLAR,91.4106,91.3467,91.4744
24/02/2015,US DOLLAR,91.4167,91.3417,91.4917
23/02/2015,US DOLLAR,91.4008,91.3256,91.4761
20/02/2015,US DOLLAR,91.4017,91.325,91.4783
19/02/2015,US DOLLAR,91.3639,91.2917,91.4361
18/02/2015,US DOLLAR,91.4217,91.3522,91.4911
17/02/2015,US DOLLAR,91.5367,91.4644,91.6089
16/02/2015,US DOLLAR,91.5567,91.4872,91.6261
13/02/2015,US DOLLAR,91.5422,91.47,91.6144
12/2/2015,US DOLLAR,91.5544,91.4906,91.6183
11/2/2015,US DOLLAR,91.5733,91.5094,91.6372
10/2/2015,US DOLLAR,91.5967,91.5244,91.6689
9/2/2015,US DOLLAR,91.3183,91.2572,91.3794
6/2/2015,US DOLLAR,91.3317,91.2622,91.4011
5/2/2015,US DOLLAR,91.5556,91.4894,91.6217
4/2/2015,US DOLLAR,91.5861,91.5194,91.6528
3/2/2015,US DOLLAR,91.6683,91.5989,91.7378
2/2/2015,US DOLLAR,91.6944,91.6278,91.7611
30/01/2015,US DOLLAR,91.6736,91.6028,91.7444
29/01/2015,US DOLLAR,91.5533,91.4839,91.6228
28/01/2015,US DOLLAR,91.6694,91.6,91.7389
27/01/2015,US DOLLAR,91.6867,91.6172,91.7561
26/01/2015,US DOLLAR,91.7472,91.6806,91.8139
23/01/2015,US DOLLAR,91.7364,91.6656,91.8072
22/01/2015,US DOLLAR,91.7367,91.6644,91.8089
21/01/2015,US DOLLAR,91.6342,91.5578,91.7106
20/01/2015,US DOLLAR,91.5944,91.525,91.6639
19/01/2015,US DOLLAR,91.4992,91.4283,91.57
16/01/2015,US DOLLAR,91.4831,91.415,91.5511
15/01/2015,US DOLLAR,91.3583,91.2917,91.425
14/01/2015,US DOLLAR,91.3333,91.2583,91.4083
13/01/2015,US DOLLAR,91.2428,91.1678,91.3178
12/1/2015,US DOLLAR,91.13,91.0633,91.1967
9/1/2015,US DOLLAR,91.0989,91.0294,91.1683
8/1/2015,US DOLLAR,91.1056,91.0306,91.1806
7/1/2015,US DOLLAR,90.9228,90.845,91.0006
6/1/2015,US DOLLAR,90.8222,90.7417,90.9028
5/1/2015,US DOLLAR,90.7944,90.7056,90.8833
2/1/2015,US DOLLAR,90.7031,90.6239,90.7822
31/12/2014,US DOLLAR,90.5978,90.5311,90.6644
30/12/2014,US DOLLAR,90.7083,90.625,90.7917
29/12/2014,US DOLLAR,90.5686,90.4894,90.6478
24/12/2014,US DOLLAR,90.5017,90.4239,90.5794
23/12/2014,US DOLLAR,90.3756,90.2978,90.4533
22/12/2014,US DOLLAR,90.4289,90.3511,90.5067
19/12/2014,US DOLLAR,90.4811,90.3978,90.5644
18/12/2014,US DOLLAR,90.45,90.3667,90.5333
17/12/2014,US DOLLAR,90.5947,90.51,90.6794
16/12/2014,US DOLLAR,90.6283,90.5367,90.72
15/12/2014,US DOLLAR,90.5317,90.4428,90.6206
11/12/2014,US DOLLAR,90.5672,90.4839,90.6506
10/12/2014,US DOLLAR,90.4583,90.3667,90.55
9/12/2014,US DOLLAR,90.3917,90.3083,90.475
8/12/2014,US DOLLAR,90.3261,90.24,90.4122
5/12/2014,US DOLLAR,90.2917,90.2,90.3833
4/12/2014,US DOLLAR,90.2222,90.1278,90.3167
3/12/2014,US DOLLAR,90.3294,90.2433,90.4156
2/12/2014,US DOLLAR,90.2431,90.1556,90.3306
1/12/2014,US DOLLAR,90.1878,90.0961,90.2794
28/11/2014,US DOLLAR,90.1792,90.0917,90.2667
27/11/2014,US DOLLAR,90.1344,90.0511,90.2178
26/11/2014,US DOLLAR,90.3069,90.2194,90.3944
25/11/2014,US DOLLAR,90.2156,90.135,90.2961
24/11/2014,US DOLLAR,90.1792,90.0944,90.2639
21/11/2014,US DOLLAR,90.0503,89.96,90.1406
20/11/2014,US DOLLAR,90.1472,90.0694,90.225
19/11/2014,US DOLLAR,90.1083,90.025,90.1917
18/11/2014,US DOLLAR,89.9575,89.87,90.045
17/11/2014,US DOLLAR,89.9028,89.8222,89.9833
14/11/2014,US DOLLAR,90.2181,90.1278,90.3083
13/11/2014,US DOLLAR,90.0656,89.985,90.1461
12/11/2014,US DOLLAR,90.0083,89.9333,90.0833
11/11/2014,US DOLLAR,89.8172,89.7367,89.8978
10/11/2014,US DOLLAR,89.8808,89.7961,89.9656
7/11/2014,US DOLLAR,89.7308,89.6572,89.8044
6/11/2014,US DOLLAR,89.7125,89.6361,89.7889
5/11/2014,US DOLLAR,89.6178,89.54,89.6956
4/11/2014,US DOLLAR,89.6144,89.5283,89.7006
3/11/2014,US DOLLAR,89.415,89.3372,89.4928
31/10/2014,US DOLLAR,89.3522,89.2706,89.4339
30/10/2014,US DOLLAR,89.3556,89.2694,89.4417
29/10/2014,US DOLLAR,89.125,89.0389,89.2111
28/10/2014,US DOLLAR,89.4131,89.33,89.4961
27/10/2014,US DOLLAR,89.4028,89.3222,89.4833
24/10/2014,US DOLLAR,89.3375,89.2583,89.4167
23/10/2014,US DOLLAR,89.1278,89.0417,89.2139
22/10/2014,US DOLLAR,88.9083,88.8306,88.9861
21/10/2014,US DOLLAR,89.1083,89.0333,89.1833
17/10/2014,US DOLLAR,88.9792,88.9,89.0583
16/10/2014,US DOLLAR,89.1694,89.1028,89.2361
15/10/2014,US DOLLAR,89.3322,89.2544,89.41
14/10/2014,US DOLLAR,89.2639,89.1889,89.3389
13/10/2014,US DOLLAR,89.1167,89.0361,89.1972
10/10/2014,US DOLLAR,89.0475,88.96,89.135
9/10/2014,US DOLLAR,89.0903,89.0111,89.1694
8/10/2014,US DOLLAR,89.2253,89.1544,89.2961
7/10/2014,US DOLLAR,89.3014,89.2167,89.3861
6/10/2014,US DOLLAR,89.3231,89.2378,89.4083
6/10/2014,US DOLLAR,89.3231,89.2378,89.4083
3/10/2014,US DOLLAR,89.3306,89.2417,89.4194
2/10/2014,US DOLLAR,89.3611,89.2722,89.45
1/10/2014,US DOLLAR,89.3275,89.2372,89.4178
30/09/2014,US DOLLAR,89.2794,89.1906,89.3683
29/09/2014,US DOLLAR,89.1417,89.0528,89.2306
26/09/2014,US DOLLAR,89.125,89.0333,89.2167
25/09/2014,US DOLLAR,89.0986,89.0072,89.19
24/09/2014,US DOLLAR,89.125,89.0333,89.2167
23/09/2014,US DOLLAR,88.9114,88.8183,89.0044
22/09/2014,US DOLLAR,88.5856,88.48,88.6911
19/09/2014,US DOLLAR,88.9456,88.865,89.0261
18/09/2014,US DOLLAR,89.2681,89.1722,89.3639
17/09/2014,US DOLLAR,88.9894,88.9033,89.0756
16/09/2014,US DOLLAR,88.7944,88.7028,88.8861
15/09/2014,US DOLLAR,88.8167,88.7333,88.9
12/9/2014,US DOLLAR,88.7961,88.7128,88.8794
11/9/2014,US DOLLAR,88.7433,88.6572,88.8294
10/9/2014,US DOLLAR,88.6319,88.5528,88.7111
9/9/2014,US DOLLAR,88.6181,88.5333,88.7028
8/9/2014,US DOLLAR,88.6289,88.5511,88.7067
5/9/2014,US DOLLAR,88.6378,88.5544,88.7211
4/9/2014,US DOLLAR,88.6789,88.5928,88.765
3/9/2014,US DOLLAR,88.6269,88.5478,88.7061
2/9/2014,US DOLLAR,88.5167,88.4417,88.5917
1/9/2014,US DOLLAR,88.4306,88.35,88.5111
29/08/2014,US DOLLAR,88.3944,88.3139,88.475
28/08/2014,US DOLLAR,88.3786,88.3078,88.4494
27/08/2014,US DOLLAR,88.35,88.2667,88.4333
26/08/2014,US DOLLAR,88.5828,88.4967,88.6689
25/08/2014,US DOLLAR,88.3261,88.2539,88.3983
22/08/2014,US DOLLAR,88.3144,88.2311,88.3978
21/08/2014,US DOLLAR,88.2761,88.2039,88.3483
20/08/2014,US DOLLAR,88.3039,88.2206,88.3872
19/08/2014,US DOLLAR,88.185,88.1044,88.2656
18/08/2014,US DOLLAR,88.1194,88.0417,88.1972
15/08/2014,US DOLLAR,88.0361,87.9583,88.1139
14/08/2014,US DOLLAR,88.0769,88.0033,88.1506
13/08/2014,US DOLLAR,87.9864,87.9128,88.06
12/8/2014,US DOLLAR,87.9514,87.8667,88.0361
11/8/2014,US DOLLAR,87.9031,87.8183,87.9878
8/8/2014,US DOLLAR,87.8728,87.7922,87.9533
7/8/2014,US DOLLAR,87.8783,87.795,87.9617
6/8/2014,US DOLLAR,87.8197,87.7378,87.9017
5/8/2014,US DOLLAR,87.8042,87.725,87.8833
4/8/2014,US DOLLAR,87.8244,87.7411,87.9078
1/8/2014,US DOLLAR,87.84,87.7567,87.9233
31/07/2014,US DOLLAR,87.8042,87.7222,87.8861
30/07/2014,US DOLLAR,87.7444,87.675,87.8139
28/07/2014,US DOLLAR,87.6903,87.6056,87.775
25/07/2014,US DOLLAR,87.7997,87.7144,87.885
24/07/2014,US DOLLAR,87.8039,87.7094,87.8983
23/07/2014,US DOLLAR,87.8597,87.775,87.9444
22/07/2014,US DOLLAR,87.7994,87.7189,87.88
21/07/2014,US DOLLAR,87.7958,87.7139,87.8778
18/07/2014,US DOLLAR,87.7706,87.6844,87.8567
17/07/2014,US DOLLAR,87.7069,87.6194,87.7944
16/07/2014,US DOLLAR,87.7447,87.6667,87.8228
15/07/2014,US DOLLAR,87.7083,87.6194,87.7972
14/07/2014,US DOLLAR,87.6306,87.5417,87.7194
11/7/2014,US DOLLAR,87.6486,87.5639,87.7333
10/7/2014,US DOLLAR,87.775,87.6833,87.8667
9/7/2014,US DOLLAR,87.8589,87.7672,87.9506
8/7/2014,US DOLLAR,87.8919,87.8128,87.9711
7/7/2014,US DOLLAR,87.8792,87.7944,87.9639
4/7/2014,US DOLLAR,87.825,87.7389,87.9111
3/7/2014,US DOLLAR,87.7222,87.6278,87.8167
2/7/2014,US DOLLAR,87.8278,87.7306,87.925
1/7/2014,US DOLLAR,87.6361,87.55,87.7222
30/06/2014,US DOLLAR,87.6269,87.5322,87.7217
27/06/2014,US DOLLAR,87.6828,87.595,87.7706
26/06/2014,US DOLLAR,87.6083,87.525,87.6917
25/06/2014,US DOLLAR,87.4756,87.3783,87.5728
24/06/2014,US DOLLAR,87.3785,87.2972,87.4598
23/06/2014,US DOLLAR,87.4308,87.3517,87.51
20/06/2014,US DOLLAR,87.4056,87.3278,87.4833
19/06/2014,US DOLLAR,87.6094,87.5233,87.6956
18/06/2014,US DOLLAR,87.5367,87.445,87.6283
17/06/2014,US DOLLAR,87.92,87.8311,88.0089
16/06/2014,US DOLLAR,87.8889,87.7917,87.9861
13/06/2014,US DOLLAR,87.8319,87.7389,87.925
12/6/2014,US DOLLAR,87.7639,87.6806,87.8472
11/6/2014,US DOLLAR,87.6972,87.6194,87.775
10/6/2014,US DOLLAR,87.55,87.4611,87.6389
9/6/2014,US DOLLAR,87.5014,87.4139,87.5889
6/6/2014,US DOLLAR,87.5069,87.425,87.5889
5/6/2014,US DOLLAR,87.5056,87.4194,87.5917
4/6/2014,US DOLLAR,87.5722,87.4972,87.6472
3/6/2014,US DOLLAR,87.7389,87.65,87.8278
30/05/2014,US DOLLAR,87.7972,87.7056,87.8889
29/05/2014,US DOLLAR,87.8164,87.7344,87.8983
28/05/2014,US DOLLAR,87.84,87.7539,87.9261
27/05/2014,US DOLLAR,87.8569,87.7694,87.9444
26/05/2014,US DOLLAR,87.8289,87.74,87.9178
23/05/2014,US DOLLAR,87.8583,87.7722,87.9444
22/05/2014,US DOLLAR,87.8319,87.7472,87.9167
21/05/2014,US DOLLAR,87.8042,87.7139,87.8944
20/05/2014,US DOLLAR,87.6847,87.6,87.7694
19/05/2014,US DOLLAR,87.5333,87.4417,87.625
16/05/2014,US DOLLAR,87.3892,87.3044,87.4739
15/05/2014,US DOLLAR,87.3211,87.2294,87.4128
14/05/2014,US DOLLAR,87.2208,87.125,87.3167
13/05/2014,US DOLLAR,87.0917,87,87.1833
12/5/2014,US DOLLAR,87.1222,87.0278,87.2167
9/5/2014,US DOLLAR,87.0322,86.9433,87.1211
8/5/2014,US DOLLAR,86.9653,86.8694,87.0611
7/5/2014,US DOLLAR,86.9594,86.8761,87.0428
6/5/2014,US DOLLAR,86.9292,86.8389,87.0194
5/5/2014,US DOLLAR,86.8944,86.8,86.9889
2/5/2014,US DOLLAR,86.8667,86.7833,86.95
30/04/2014,US DOLLAR,86.8711,86.7794,86.9628
29/04/2014,US DOLLAR,86.8572,86.7628,86.9517
28/04/2014,US DOLLAR,86.8375,86.7472,86.9278
25/04/2014,US DOLLAR,86.8736,86.7917,86.9556
24/04/2014,US DOLLAR,86.9208,86.8278,87.0139
23/04/2014,US DOLLAR,87.0806,86.9972,87.1639
22/04/2014,US DOLLAR,86.8958,86.8083,86.9833
17/04/2014,US DOLLAR,86.8278,86.7417,86.9139
16/04/2014,US DOLLAR,86.9042,86.8139,86.9944
15/04/2014,US DOLLAR,86.7053,86.6094,86.8011
14/04/2014,US DOLLAR,86.6264,86.5278,86.725
11/4/2014,US DOLLAR,86.5572,86.4711,86.6433
10/4/2014,US DOLLAR,86.5611,86.4778,86.6444
9/4/2014,US DOLLAR,86.5889,86.4972,86.6806
8/4/2014,US DOLLAR,86.6042,86.5194,86.6889
7/4/2014,US DOLLAR,86.6586,86.5672,86.75
4/4/2014,US DOLLAR,86.5819,86.4861,86.6778
3/4/2014,US DOLLAR,86.5472,86.4583,86.6361
2/4/2014,US DOLLAR,86.4264,86.3333,86.5194
1/4/2014,US DOLLAR,86.4,86.3111,86.4889
31/03/2014,US DOLLAR,86.4414,86.3622,86.5206
28/03/2014,US DOLLAR,86.5333,86.4472,86.6194
27/03/2014,US DOLLAR,86.6675,86.58,86.755
26/03/2014,US DOLLAR,86.5853,86.495,86.6756
25/03/2014,US DOLLAR,86.5725,86.4861,86.6589
24/03/2014,US DOLLAR,86.6167,86.5306,86.7028
21/03/2014,US DOLLAR,86.5014,86.425,86.5778
20/03/2014,US DOLLAR,86.4917,86.4083,86.575
19/03/2014,US DOLLAR,86.5417,86.4611,86.6222
18/03/2014,US DOLLAR,86.4861,86.4111,86.5611
17/03/2014,US DOLLAR,86.4667,86.3944,86.5389
14/03/2014,US DOLLAR,86.4444,86.3667,86.5222
13/03/2014,US DOLLAR,86.4361,86.3417,86.5306
12/3/2014,US DOLLAR,86.3861,86.2917,86.4806
11/3/2014,US DOLLAR,86.4844,86.3956,86.5733
10/3/2014,US DOLLAR,86.5111,86.4083,86.6139
7/3/2014,US DOLLAR,86.5194,86.4278,86.6111
6/3/2014,US DOLLAR,86.5306,86.4444,86.6167
5/3/2014,US DOLLAR,86.3839,86.3006,86.4672
4/3/2014,US DOLLAR,86.3875,86.2944,86.4806
3/3/2014,US DOLLAR,86.2758,86.1772,86.3744
28/02/2014,US DOLLAR,86.3264,86.2306,86.4222
27/02/2014,US DOLLAR,86.4806,86.3861,86.575
26/02/2014,US DOLLAR,86.4083,86.3083,86.5083
25/02/2014,US DOLLAR,86.2458,86.1472,86.3444
24/02/2014,US DOLLAR,86.1611,86.0556,86.2667
21/02/2014,US DOLLAR,86.1033,86.0144,86.1922
20/02/2014,US DOLLAR,86.1764,86.0806,86.2722
19/02/2014,US DOLLAR,86.2575,86.1561,86.3589
18/02/2014,US DOLLAR,86.3431,86.2472,86.4389
17/02/2014,US DOLLAR,86.3569,86.2639,86.45
14/02/2014,US DOLLAR,86.3778,86.2917,86.4639
13/02/2014,US DOLLAR,86.2444,86.1639,86.325
12/2/2014,US DOLLAR,86.1922,86.1144,86.27
11/2/2014,US DOLLAR,86.1875,86.1111,86.2639
10/2/2014,US DOLLAR,86.0569,85.9667,86.1472
7/2/2014,US DOLLAR,86.0611,85.9806,86.1417
6/2/2014,US DOLLAR,86.1056,86.0139,86.1972
5/2/2014,US DOLLAR,86.3361,86.2333,86.4389
4/2/2014,US DOLLAR,86.5839,86.4761,86.6917
3/2/2014,US DOLLAR,86.5519,86.4478,86.6561
31/01/2014,US DOLLAR,86.2361,86.1306,86.3417
30/01/2014,US DOLLAR,86.0833,85.9917,86.175
29/01/2014,US DOLLAR,85.9611,85.8639,86.0583
28/01/2014,US DOLLAR,85.8278,85.7361,85.9194
27/01/2014,US DOLLAR,85.8125,85.7139,85.9111
24/01/2014,US DOLLAR,85.5333,85.4333,85.6333
23/01/2014,US DOLLAR,85.8181,85.7389,85.8972
22/01/2014,US DOLLAR,85.8806,85.7944,85.9667
21/01/2014,US DOLLAR,85.8792,85.7806,85.9778
20/01/2014,US DOLLAR,85.4572,85.3617,85.5528
17/01/2014,US DOLLAR,85.8972,85.8083,85.9861
16/01/2014,US DOLLAR,85.8508,85.7578,85.9439
15/01/2014,US DOLLAR,86.2344,86.1428,86.3261
14/01/2014,US DOLLAR,86.2806,86.1611,86.4
13/01/2014,US DOLLAR,86.4372,86.3178,86.5567
10/1/2014,US DOLLAR,86.6306,86.5389,86.7222
9/1/2014,US DOLLAR,86.8639,86.7722,86.9556
8/1/2014,US DOLLAR,86.9611,86.8611,87.0611
7/1/2014,US DOLLAR,86.9583,86.8528,87.0639
6/1/2014,US DOLLAR,86.8228,86.7367,86.9089
3/1/2014,US DOLLAR,86.8722,86.7722,86.9722
2/1/2014,US DOLLAR,86.4167,86.3222,86.5111
31/12/2013,US DOLLAR,86.3097,86.2139,86.4056
30/12/2013,US DOLLAR,85.8903,85.8028,85.9778
27/12/2013,US DOLLAR,85.8164,85.7344,85.8983
24/12/2013,US DOLLAR,85.7197,85.6433,85.7961
23/12/2013,US DOLLAR,85.7208,85.6306,85.8111
20/12/2013,US DOLLAR,85.8278,85.7222,85.9333
19/12/2013,US DOLLAR,86.1722,86.0778,86.2667
18/12/2013,US DOLLAR,86.0431,85.9472,86.1389
17/12/2013,US DOLLAR,86.4286,86.3328,86.5244
16/12/2013,US DOLLAR,86.5542,86.4583,86.65
11/12/2013,US DOLLAR,86.6789,86.5872,86.7706
10/12/2013,US DOLLAR,86.6511,86.565,86.7372
9/12/2013,US DOLLAR,86.625,86.5389,86.7111
6/12/2013,US DOLLAR,86.5589,86.4728,86.645
5/12/2013,US DOLLAR,86.4886,86.3983,86.5789
4/12/2013,US DOLLAR,86.7139,86.6167,86.8111
3/12/2013,US DOLLAR,86.7192,86.6233,86.815
2/12/2013,US DOLLAR,86.6506,86.5533,86.7478
29/11/2013,US DOLLAR,86.9931,86.8944,87.0917
28/11/2013,US DOLLAR,86.9875,86.8972,87.0778
27/11/2013,US DOLLAR,86.8889,86.7861,86.9917
26/11/2013,US DOLLAR,86.6528,86.5556,86.75
25/11/2013,US DOLLAR,86.6842,86.58,86.7883
22/11/2013,US DOLLAR,86.2972,86.1972,86.3972
