text,date,No_of_likes,No_of_tweets
Ecofin - EABL veut acquérir 30 % des parts de sa filiale tanzanienne Serengeti Breweries tinyurl.com/wfde7gt,2020-03-20 21:41:00+00:00,0,0
EABL to increase shares in Serengeti Breweries https://sudan.timesofnews.com/business-economy/eabl-to-increase-shares-in-serengeti-breweries.html,2020-03-20 20:38:00+00:00,0,0
EABL eyes additional 30pc stake in Serengeti Breweries  Business Daily twib.in/l/zzKE55ayELop via @theafricamentor #business #africabiz,2020-03-20 15:23:00+00:00,0,0
EABL eyes additional 30pc stake in Serengeti https://www.businessdailyafrica.com/corporate/companies/EABL-eyes-additional-30pc-stake-in-Serengeti-Breweries/4003102-5498090-c66ilrz/index.html via @BD_Africa,2020-03-20 14:09:00+00:00,0,0
EABL eyes additional 30pc stake in Serengeti Breweries ow.ly/Ec9e30qripQ [@BD_Africa],2020-03-20 13:50:00+00:00,0,0
"EABL buying additional shares in Serengeti. Hopefully its a non-cash transaction because the balance sheet is illiquid. Also, shouldn't EABL be reducing exposure to Serengeti?",2020-03-20 12:31:00+00:00,5,1
EABL eyes additional 30pc stake in Serengeti https://bit.ly/2xfgPS4,2020-03-20 11:52:00+00:00,3,0
EABL to increase shares in Serengeti Breweries : The Standard  newssummedup.com/a/dutk54,2020-03-20 10:29:00+00:00,0,0
"EABL to acquire 30% stake in Tanzania's second-largest beer company, Serengeti Breweries.  Wasiue tu product zetu, na kusingizia Product cannibalization, Fair competition kuweni macho.   https://wp.me/p8hE44-cYF",2020-03-20 10:28:00+00:00,3,0
"EABL to acquire 30% stake in Tanzania's second-largest beer company, Serengeti Breweries https://wp.me/p8hE44-cYF",2020-03-20 10:01:00+00:00,9,0
East African Breweries Limited (EABL) has issued a precautionary statement to its shareholders over its intentions to purchase 30% shares in Serengeti Breweries limited.  https://metropoltv.co.ke/2020/03/20/eabl-to-acquire-30-p-c-shareholding-in-serengeti-breweries/,2020-03-20 09:35:00+00:00,4,0
"#inthepapers @EABL_PLC to buy an additional 30% of its Tanzania subsidiary, Serengeti Breweries. bankelele.co.ke/2010/09/eabl…",2020-03-20 05:04:00+00:00,1,0
EABL hit a 9 month high of Kes 220 after it raised it's stake in Serengeti Breweries to 74.5% and announcing a Kes 7.2 billion HY profit. Interim dividend Kes 3. @franklin_mutua @MihrThakar #KOTLoyalsOnly #ThursdayThoughts,2020-02-06 09:34:00+00:00,2,0
EABL’s Serengeti stake up to 74.5pc bit.ly/37YgnFc,2020-02-04 13:41:00+00:00,2,0
Tries the Tusker Ndimu yesterday and I loved it!  Hi @EABL_PLC 😉,2024-01-29 13:31:00+00:00,20,7
"East African Breweries (EABL), the Kenyan unit of Diageo Plc, has dismissed a media report that its parent company wants to sell the Tusker beer brand as part of broader cuts. Eabl #drinks #EABL #Kenya #beer https://www.esmmagazine.com/drinks/diageos-kenyan-unit-calls-tusker-beer-sale-report-market-speculation-258337",2024-01-26 14:04:00+00:00,1,0
Ya nini? Ya nani? Mbona?  My pride is winning games and beating opponents.  What else would I need?,2024-01-25 13:56:00+00:00,0,0
Uko na hasira,2024-01-25 12:36:00+00:00,0,1
🤣 🤣 🤣 🤣 Show us the title deed it it's reading Tusker FC.  Bwana watu sio wajinga buanaaaaa.  Very soon @EABL_PLC will build a chang'aa plant there.  They don't care about football,2024-01-25 12:35:00+00:00,0,1
So @EABL_PLC through KBL can comment on @tusker_fc issues but it's the PATHETIC #RuarakaFARM that they don't want to talk about?  @tuskerlite @TuskerMaltLager  #FootballKE,2024-01-24 06:09:00+00:00,11,1
Kama hamna shamba wacha kuongelea shamba ya wengine,2024-01-24 18:03:00+00:00,0,1
Shamba ya Gor unatakia nini,2024-01-24 16:56:00+00:00,0,1
Gor wako na shamba?,2024-01-24 08:07:00+00:00,0,1
Wapi Tusker fans? Or to EABL it does not matter? What are they even doing in KPL all these years?,2024-01-23 13:36:00+00:00,0,0
@EABL_PLC  you gave Kogallo Tusker larger🦘🦘🦘,2024-01-20 14:44:00+00:00,0,0
Ey! Pole kwa kuugua. Na ua napitia happy EABL kila siku sijawahi one hizi chupa around? Naonanga za tusker na mitungi za keg Tu?!,2024-01-16 14:06:00+00:00,0,1
"Lesson; don't try anything new in the market. Stay true to brands that have existed for decades. If you want a drink, chapa Pili, Tusker, White Cup. Ama kama ni mzinga, pertake anything that comes from EABL where quality is assured. Hizi zingine zitakupeleka kwa grave mapema",2024-01-16 10:59:00+00:00,2,2
"Hello. You can visit our office in Ruaraka, EABL behind Garden city mall or if in town visit Urban apparels shop besides Nairobi Sports house. Contact Charles (Ruaraka)  on 0720 245551 and Haron(Nairobi CBD) 0721 419099. Costs 1500",2024-01-15 19:25:00+00:00,2,1
"Ladies and gentlemen, Estadio de Ruaraka, Nairobi, the home of EABL-OWNED TUSKER FC who are 13 times Champions of the Kenya Premier League.",2024-01-15 12:39:00+00:00,0,0
Ulizia watu wanafanya eabl na environs pia players wa tusker fc.,2024-01-12 12:43:00+00:00,0,1
"EABL have done the thing...expect changes to prices of White Cap, Guinness and Tusker Cider",2024-01-10 09:30:00+00:00,0,0
Talk to EABL mchukuwe Tusker FC. Change the name to Tusker Meru FC and have them play at Kinoru Stadium.,2024-01-10 08:31:00+00:00,0,0
Fans na Futaa ndio hao wamekaa Juu ya container they can't even order one beer and cheers when a goal is  scored because EABL is in a Toxic relationship with Tusker Fc  #FootballKE,2024-01-06 17:47:00+00:00,40,2
"You’re right on 7. There’s a funky taste with most hard liquors. It’s the reason I’ve stuck to EABL beers & even those, after Diageo bought a stake, it hasn’t been the same.  Tusker ya ‘96 when I first tried, isn’t the same as now.",2024-01-01 16:18:00+00:00,2,1
I feel like with Tusker Ndimu Eabl now have a legit competitor for Kenya Original beers,2023-12-30 19:03:00+00:00,1,0
"There is this guy on tiktok doing amazing videos with tusker from  @EABL_PLC ,",2023-12-27 12:59:00+00:00,1,0
EABL wafunge tu Tusker FC at this rate.   @tusker_fc 👎,2023-12-20 13:48:00+00:00,0,0
"Tusker is an EABL product. EABL is Kenyan-based but not Kenyan-owned and was started while we were a colony. The biggest shareholder, Diageo is a British company.   OP's point still stands.",2023-12-18 11:32:00+00:00,0,1
"EABL's Director for Corporate Relations, Eric Kiniti, wards off as ""market speculation"" claims that the brewer's majority shareholder, Diageo, is looking to exit a part of its beer portfolio, Tusker included.  EABL's beer portfolio has been on a strong post-COVID19 rebound with sales up 12.0% in FY2021, 17.0% in FY2022. FY2023 numbers posted a 2.0% contraction, largely on hits from aggressive excise tax.  When I sat down with EABL CFO, Risper Genga Ohaga, on FY2022 numbers, she indicated beer was benefiting from the on-trade business resumption following lifting of COVID19 restrictions",2023-12-07 11:31:00+00:00,67,4
9. Axios reporting that Diageo might be looking to divest the rest of its beer portfolio apart from its flagship brand Guinness.  —Among the beer brands the company could sell is EABL's Tusker. —Diageo increased its stake in EABL from 50% to 65% of EABL earlier this year.,2023-12-07 04:00:00+00:00,3,2
"@EABL_PLC will bring 🇰🇪 everything including Tusker Cider, Lemon, Mango & Ginger but continually fails to bring us @UgandaWaragi produced by its sister company in  🇺🇬",2023-12-06 13:53:00+00:00,0,1
Tusker ndimu is quite 🔥 No? Tidai hau! @EABL_PLC mwikuo ta selee 😂,2023-12-06 12:10:00+00:00,0,0
Axios reporting that Diageo might be looking to divest the rest of its beer portfolio apart from its flagship brand Guinness.  —Among the beer brands the company could sell is EABL's Tusker. —Diageo increased its stake in EABL from 50% to 65% of EABL earlier this year.,2023-12-06 10:21:00+00:00,59,3
"Jean Oketch Nyawara embarked on her journey with East African Breweries Limited (EABL) in OCT 2020 as the Senior Brand Manager for Tusker. This role coincided with the iconic brand's 100th-anniversary celebration, presenting a unique opportunity to contribute to the milestone.",2023-12-05 11:43:00+00:00,0,0
@EABL_PLC is it true? #Tusker,2023-12-04 07:30:00+00:00,0,0
"It all started with Tusker cider, the worst of them all",2023-12-03 07:37:00+00:00,0,1
Tusker * harufu ya mutura*,2023-12-03 05:43:00+00:00,1,0
"You not serious @EABL_PLC? Tusker 'ndimu'? Next ni Tusker 'marashi ya woria?' Or tusker 'hormones'! 🤣🤣🤣 But seriously, what the happening?!",2023-12-03 05:03:00+00:00,1,2
This days Tusker doesn't taste the way it used to. In my opinion it's just shitty,2023-12-03 04:08:00+00:00,4,2
"Now @EABL_PLC introduced Tusker Ndimu to compete with KO? 🤦🏽‍♂️. Thing tastes like shyte. Buying out the company would’ve been the real boss move, not trying to clone formulas. Kenyan corporates are trash.",2023-12-03 03:55:00+00:00,115,9
Tusker baridi @EABL_PLC 💯,2023-12-02 05:59:00+00:00,0,0
I’d love to see EABL data on when exactly Whitecap overtook Tusker in terms of sales. I’m very sure at this point whitecap consumption is higher than Tusker (also I like documenting beautiful whitecap glasses😂,2023-11-28 14:45:00+00:00,1,0
Btw mtafte pesa watu wangu. Dark si Guinness na clear si Tusker! Enjoy premium beer! Alafu @EABL_PLC mfanye mambo pia nyinyi 😂,2023-11-25 19:40:00+00:00,0,0
"Experiential Marketing Campaign of The Year  2nd Runner-up: @EABL_PLC, @Its_YellowMoon - Unmistakably Tanquery  1st Runner-up: @EABL_PLC Tusker Nexters   Winner: @EABL_PLC @ydxagencyke - Johnnie Walker ""Walker Town""  #MSKAwardsGala2023",2023-11-24 19:21:00+00:00,2,1
Eabl can't give us the final Tusker Project Fame yaani???,2023-11-20 19:15:00+00:00,1,0
First sip of this Tusker is just it. Moving away from Whitecap. #eabl #InternationalMensDay,2023-11-19 15:32:00+00:00,0,0
Does @EABL_PLC still make Tusker Premium Ale?,2023-11-19 10:46:00+00:00,0,0
@EABL_PLC Are we having Tusker Project Fame any time soon? That program used to be entertaining,2023-11-18 00:00:00+00:00,0,0
My beloved @tusker_fc i hope wanaskia. Waliniambia niendee EABL 😭,2023-11-16 09:01:00+00:00,2,1
"Waliongeza tax ya Tusker … EABL bottom line was hit , laid off  employees across … Paid less taxes , GoK also lost PAYE and other taxes from fired employees",2023-11-15 07:21:00+00:00,8,1
"Hizo team mnasupport I hope zitawaita end year party yao, mi najua ya Tusker tutaingia pale EABL na ya Nzoia tunaingia Bukembe kula Zebu. AFC ata hawanijui waishie",2023-11-14 09:45:00+00:00,1,0
"Hello. You can visit our office in Ruaraka, EABL behind Garden city mall or if in town visit Urban apparels shop besides Nairobi Sports house. Contact Charles (Ruaraka)  on 0720245551 and Haron(Nairobi cbd) 0721419099. Costs 1500",2023-11-12 15:50:00+00:00,25,0
Oyaaa @tusker_fc don't just 30% of that (Ksh.5M) is enough to renovate 1. Ruaraka playing surface 2. Washrooms 3. Put up changing rooms 4. Add a few stands @Officialfkfpl deserves better @tuskerlite @EABL_PLC #FootballKE,2023-11-08 14:12:00+00:00,2,0
"EABL through Tusker are giving KRU 15M for both Victoria Cup and Safari Sevens, very little lakini mnyonge hana lake",2023-11-08 10:50:00+00:00,5,1
Tumewapiga Mlikuja game mkiwa na EABL products 😂mkapata ni Mwangi wa iria,2023-11-05 14:08:00+00:00,2,0
"Kama team Yako. KAZI ni kuorganize Amazing festivals, but ku-urge Team ilete good points, na A proper game, is where they ( EABL : Tusker) draw the line,)  #FootballKE",2023-11-02 19:09:00+00:00,3,1
"EABL hardly advertises but kids as young as 11 still have access to alcohol,some of these hoods r death traps with readily available cheap liquor!there's a tusker ard that used to run""mbili mbili kama kawaida tusker export at whatever time but I never saw alcohol nowhere in RL!",2023-10-29 20:25:00+00:00,0,0
Please tell me what this is?  For real I do not attend EABL events because mimi unless nilipwe per sip siwezi kunywa tusker cider.,2023-10-29 17:20:00+00:00,3,0
"Now Beertopia is where you got to walk into a tent set up as a beer tasting house showcasing Eabl's iconic fresh beers from Tusker Lager, stout, Rockshore. They even had seating spaces and outside, a cute set up making shandies. (Beer cocktails).",2023-10-29 13:01:00+00:00,31,1
"We’re definitely feeling the festival atmosphere at the Winning Post for Tusker Oktoba Fest! We have brought the stage set up to life with fabrications,sound and lights creating a moment for you to enjoy. We appreciate our partners @SafaricomPLC and @EABL_PLC for this job.",2023-10-28 12:42:00+00:00,5,1
Tusker Ndimu being EABL’s take on Corona and Lime lol. Tusker though feels too rich for lime.,2023-10-27 18:45:00+00:00,0,0
"When EABL decides 'maisha ni ngumu watu wakunywe TUSKER NDIMU'. That Zingy and Zesty twist is enough to celebrate Kenya, Kenyans and Kenyanness. 100 years of TUSKER. @EABL_PLC #TuskerNdimu",2023-10-27 17:29:00+00:00,2,0
I have largely stuck to EABL's Tusker Lager for the last two years. Some of these 'premium' whiskeys that you people are bingeing on are pure unadulterated poison!,2023-10-23 11:38:00+00:00,0,0
I can imagine. Why we can't invest on our playing surfaces is a mystery.,2023-10-21 12:14:00+00:00,1,0
Sad. Even the grass isn't appropriate for football,2023-10-21 12:03:00+00:00,0,1
@Football_Kenya how did you even approved Ruaraka to host @Officialfkfpl GAMES?  Yaaani @EABL_PLC can't even WATER THE GRASS?  This farm is a big joke to #FootballKE @tusker_fc,2023-10-21 12:03:00+00:00,0,0
@tusker_fc should be at the same level or even higher than @azamfc if their management were to be serious about football.,2023-10-21 11:56:00+00:00,1,1
Dear @EABL_PLC @tuskerlite @TuskerMaltLager it's me again here at Ruaraka farm.  There is enough SPACE to erect a few spectator stands and help @tusker_fc generate REVENUES. Are we asking for too much as @Officialfkfpl fans?  I believe not.. #FootballKE @FootballKe_90,2023-10-21 11:50:00+00:00,9,1
Ever moving with tusker Lager @UgandaBreweries has to do something for u,2023-10-20 21:17:00+00:00,0,0
@Owakitagwenda the passion for Tusker lager @UgandaBreweries the right ambassador,2023-10-20 21:14:00+00:00,1,0
Mission completed. Mambo yanaenda live na tusker baridi @EABL_PLC,2023-10-19 19:29:00+00:00,3,1
It's a promotion by EABL. They always do Tusker Oktobafest in Kenya but this time they have in each of the countries and have named it by their local beer in each country. In UG it's Bell Oktobafest while in TZ it's Serengeti Oktobafest,2023-10-18 16:52:00+00:00,5,1
"Why is EABL-Tusker commercializing Oktoberfest? I thought the original idea was to give the consumer a proper experience and create Brand Affinity, Talkability, Visibility and drive sales during the festival??????",2023-10-18 09:31:00+00:00,3,1
Petition to bring back Tusker project fame ..😮‍💨eabl form?,2023-10-15 20:36:00+00:00,3,1
tusker project fame an eabl franchise product is now led by women and all women do is destroy.,2023-10-15 19:00:00+00:00,0,0
"Someone tag EABL, Tusker #OktobaFestEastAfrica @sapatopips @shamirtadeiya @EABL_PLC @TuskerLager #TuskerNaReggae",2023-10-13 14:57:00+00:00,4,0
@EABL_PLC hello how does one apply for tusker draught,2023-10-11 16:34:00+00:00,0,0
"There's a tusker ad that tusker cider is made from ""real"" apples. Meaning you can give this frothy drink to children or what? EABL/Diageo should be used for customer deception. How come farmers aren't growing apples to meet this demand? Is fanta made from oranges too?",2023-10-07 00:39:00+00:00,0,0
The reason why EABL owns Tusker FC isn't about growing talent. Tusker FC exists purely to create moments like what is in this photo.,2023-10-06 23:29:00+00:00,1,0
Hio imeandikwa EABL labda ni tusker vidonge,2023-10-04 16:48:00+00:00,45,2
Tambuza post paka ku tusker,2023-10-04 07:19:00+00:00,1,0
Tusker should use @Buhangazi1 . Man takes those like he's drinking water,2023-10-04 06:08:00+00:00,8,1
I hate those corporate clubs bana. Community clubs are the sure way to go. EABL for instance should have looked for a team to sponsor instead of creating Tusker.,2023-10-03 10:04:00+00:00,0,1
Man I miss Tusker Safari Sevens @EABL_PLC,2023-10-03 05:30:00+00:00,1,0
@tusker_fc @EABL_PLC come on guys.... kindly water your pitch and upgarde it... hamfai kuchezea kiwanja inakkaa hivyo.... you are gigantuam... sisi mafans tunaaibika,2023-10-02 14:21:00+00:00,0,0
"specified timings - the last performer, Shinski, performed 2 hours late. This inconvenience affected us attendees. Thank you, EABL, and I hope Tusker Oktoberfest will be just as good as this.",2023-10-02 06:59:00+00:00,0,0
😂😂 atleast alirepresent Tusker / EABL... top fan,2023-10-02 05:27:00+00:00,0,1
"Hello. You can visit our office in Ruaraka, EABL behind Garden city mall or if in town visit Urban apparels shop besides Nairobi Sports house. Contact Charles (Ruaraka)  on 0720245551 and Haron(Nairobi cbd) 0721419099. Costs 1500",2023-09-28 17:40:00+00:00,3,1
Can @EABL_PLC make a public statement why Tusker Lite has become bitter?,2023-09-28 09:14:00+00:00,0,2
Eabl warudishe Tusker Project Fame..waambie sitaimba na pia Pilsner Mflame pool tournament irudi hiyo lakini my Gs will participate.,2023-09-26 01:22:00+00:00,1,0
I think Tusker Players are drunkards cause they are sponsored by EABL,2023-09-25 17:57:00+00:00,0,1
"3. EABL— Sh105 Billion The largest brewer in East Africa, produces and distributes a variety of  alcoholic and non-alcoholic beverages, such as Tusker, Guinness, and  Alvaro. EABL has a strong presence in Kenya, Uganda, Tanzania, South  Sudan, Rwanda, and Burundi.",2023-09-22 18:27:00+00:00,2,1
"My land is Kenya, EABL r my heroes coz Tusker lifts my system kama iPhone 14 or iOS 17   Alafu Ghost Mulee hawezi kua coach pale Emirates or Arsenal Stadium? Ni Kasarani tu?  4 those who want 2 be heroes kama Baba the 6th or Samora Machel start with a watch👇  9,750/- 0722109031",2023-09-20 11:13:00+00:00,26,2
Is the bulk of EABL’s business <5% ABV Tusker/Guinness - Beer or >30% ABV Johnnie Walker/Tanqueray - Spirits?   The illegal producers must love irrational tax policies……..🙈.,2023-09-17 06:37:00+00:00,0,1
Kakamega Homeboyz owns Tusker.  😂. EABL should be very worried.  @EABL_PLC @tusker_fc,2023-09-16 12:40:00+00:00,0,0
EABL aiko ethopia....why would it be included kwa TUSKER mzee,2023-09-11 14:21:00+00:00,0,2
@EABL_PLC is this the meaning of tusker ??,2023-09-10 16:36:00+00:00,1,0
"@EABL_PLC even if it’s free, there’s no way I’m returning to watch @tusker_fc home game . Standing for 90+3 min is no easy task",2023-09-04 09:30:00+00:00,0,0
Tusker should work on that field and change its status to a stadium.  @EABL_PLC doesn't take football serious or what?,2023-09-03 07:17:00+00:00,0,0
"In a world where you can be anything, be kind #tusker @EABL_PLC",2023-08-21 18:44:00+00:00,1,0
Hio imeandikwa EABL labda ni tablets za tusker,2023-08-21 13:12:00+00:00,1,0
For the great moments! @EABL_PLC #Tusker,2023-08-19 07:01:00+00:00,3,1
Ogopa sana...just be getting a proper johnie walker from the breweries(eabl)shop... Siku hizi hata tusker zinaundwa,2023-08-19 05:08:00+00:00,0,0
EABL should bring back Tusker Project Fame and do away Octobafest.,2023-08-18 16:17:00+00:00,2,2
@EABL_PLC @tuskerlite @TuskerMaltLager you are letting #FootballKE DOWN with this horrible pitch.  Ksh. 100M can totally change the face of #RuarakaComplex And improve our sport,2023-08-18 09:28:00+00:00,2,0
Drink only twice in week & avoid buying people... @StopDrinking4vr @EABL_PLC Fake liquor has come down especially Tusker & Whitecap...,2023-08-14 17:09:00+00:00,0,0
@EABL_PLC did you guys send over some #Tusker premium lager to Old Trafford for our fellow brother Onana?,2023-08-06 17:23:00+00:00,0,0
@EABL_PLC Tusker well marketed there,2023-08-06 16:27:00+00:00,0,0
"One big issue for EABL is demand elasticity. All factors held constant, a sharp increase in the price of, say Tusker, would lead to a decrease in the levels of its consumption.",2023-08-01 16:58:00+00:00,4,0
"@EABL_PLC Tusker FC Makes us equal,has no equal",2023-07-28 18:04:00+00:00,0,0
"[BUSINESS] EABL full-year profit drops by Sh3b as struggling Kenyans drink less: EABL, known for its flagship Tusker beer, saw its net earnings decline 20.8 per cent to Sh12.3 billion in the full-year period to .. https://www.standardmedia.co.ke/business/article/2001478202/eabl-full-year-profit-drops-by-sh3b-as-struggling-kenyans-drink-less",2023-07-28 12:46:00+00:00,1,0
FT Gor 3-0 Tusker Beer tatu please any EABL brand please #footballKE.,2023-07-24 10:07:00+00:00,0,1
"Kumbe through that website kuna Merch. Eabl have running shoes for 8k, they're yellow with the Tusker Logo. Imo, perfect gifts kwanza kwa wazungu.  Sisi kama Scan beverages, we have our own Merchandise you can put kwa mix but ours is free... a Hoodie. Hoodie + shoes 🔥🔥",2023-07-20 13:08:00+00:00,1,1
Ii yao ata si ya EABL. ni ya hio kampuni flani inajiita Kenyan Originals. Kamtungi ka keg ni ka 25 litres. Keg inaonja kama Tusker lite bana.,2023-07-20 11:18:00+00:00,1,1
I think @namewell is EABL employee you can't tell me that man is a tusker fan for free. #footballKE https://nitter.projectsegfau.lt/i/spaces/1BRJjZZyXjRJw,2023-07-19 06:45:00+00:00,2,1
@EABL_PLC one of your esteemed customers is very thirsty. Are there tusker lager left you ship them to London to quench some thirst. ACT FAST!,2023-07-15 08:49:00+00:00,0,0
@EABL_PLC  mnasema aje @tusker_fc,2023-07-12 18:15:00+00:00,0,0
"Issue is representation, do u feel represented supporting tusker and u don't work for eabl ? or Ulinzi na unachukia ma beast ? Most of these European clubs exist because of their local fan base who feel the team represents their region of residence or homeland.",2023-07-09 10:17:00+00:00,0,0
"😂😂 bruh Tusker tuko na quality stuff only, hata this transfer window tunaezakuchukua tukueke bench then side hustle yako tukupee kupanga crates pale EABL after match/training 😂😂😂",2023-07-06 08:38:00+00:00,0,1
"Back when sportpesa was sponsoring KPL & Gor+AFC, the govt shd have struck a deal with them(give them incentives) to give back to sports industry through building standard pitches for the 2 clubs,same for EABL/Tusker fc, KPA/Bandari. We wd be having atleast 4 standard pitches.",2023-07-05 04:51:00+00:00,1,0
"So all Muslims working for DHL (EABL transporter), hotels, banks, insurance companies, Tusker FC etc are all wrong. You guys, like Asmali, Moha etc are lucky you can choose jobs.",2023-07-01 06:53:00+00:00,1,0
"Football aside, Manchester United is among the worst managed businesses, How can a biz neglect her flagship biz Football and stadium(Old Trafford). It is like EABL neglecting Tusker or Apple neglecting IPhone.",2023-06-30 06:01:00+00:00,0,0
EABL Kisumu and Tusker - biomass power from burning organic waste that would otherwise be taken to landfills. The beer manufacturer is expected to use the waste of its production processes to fuel the facilities plants. https://www.businessdailyafrica.com/bd/corporate/companies/eabl-s-kisumu-and-nairobi-biomass-plants-almost-ready-3911644,2023-06-29 15:37:00+00:00,0,0
@EABL_PLC should ADOPT this ELEPHANT.  Good TUSKER advert right here!,2023-06-28 19:44:00+00:00,0,0
"For a team with a solid financial backing from its parent company, the giant, East African Breweries Limited (EABL), winning local titles can never be a true measure of success for Tusker FC. https://www.mozzartsport.co.ke/football/news/opinion-who-will-awaken-the-sleeping-giant-in-tusker-fc/31741",2023-06-28 11:07:00+00:00,1,0
"I have read @kisengemeshack1 work and let me tell you Maina, Bandari and KCB are the rich kids of our league while Tusker are orphans of EABL. But he also says red flags and green flag means different things. He has also sad Ambani record is story ya JABA #footballKE.",2023-06-26 21:44:00+00:00,6,2
"Wangapi wanakumbuka shindano la ' Tusker project fame,lililovuma Sana kati kati ya miaka ya 2000 chini ya udhamini wa Kampuni ya EABL Breweries Limited?Wangapi wanamkumbuka mshiriki Mmoja maarufu Sana Kwa jina Hemed kutoka Dar Tanzania? Kwa Sasa Hemed yupo wapi na Anafanya nini?",2023-06-25 19:21:00+00:00,1,0
@EABL_PLC a cold tusker lite for weekend manenos in Vasha @KCBGroup am depending on you to get there....then I can use your voom to settle any other bill,2023-06-22 14:03:00+00:00,0,0
You know.. The feeling....you don't wanna spend your money looking for the site of the Titanic.  Pop up some cold Tusker lite @EABL_PLC,2023-06-22 09:22:00+00:00,1,0
"She would later join EABL where we witnessed Carolyne's exceptional talents as she led in the crafting of East Africa's most beloved branded TV reality show, the Tusker Project Fame.",2023-06-20 08:01:00+00:00,0,1
Ati Tusker? 😂 😂 😂  Hao ni employees wa EABL,2023-06-17 11:39:00+00:00,0,0
@Lightroom @tusker_fc @EABL,2023-06-09 02:06:00+00:00,0,0
Nyayo National Stadium. EABL Tusker Ground,2023-06-08 08:41:00+00:00,1,2
🧤👏🏾👏🏾,2023-06-05 12:23:00+00:00,0,0
"Hello. You can visit our office in Ruaraka, EABL behind Garden city mall or if in town visit Urban apparels shop besides Nairobi Sports house. Contact Charles (Ruaraka)  on 0720245551 and Haron(Nairobi cbd) 0721419099. Costs 1500",2023-06-02 00:40:00+00:00,25,2
Where Bwana,2023-05-31 18:45:00+00:00,0,0
The plan is in place.,2023-05-31 18:28:00+00:00,1,1
EABL please work on that potato farm called Ruaraka Stadium.  1. Level the playing surface and plant quality grass (2 months is enough for germination)  2.  Build changing rooms 3. Work on VIP stand 4. Add a few stands to accommodate like 3-5k fans This won't cost more than 100M,2023-05-31 16:52:00+00:00,5,1
⚽️ Upping the ante ahead of our next fixture.  #KenyaMilele #Brewers4Life @TuskerLager | @EABL_PLC,2023-05-31 16:46:00+00:00,37,1
"Jambo @tusker_fc, how many retweets mrudi Kinoru Stadium 🏟 kama home ground for the 2023/24 season and beyond? @TuskerLager @EABL_PLC #KenyaMilele #Brewers4Life",2023-05-31 07:46:00+00:00,0,0
"The team used to be known as Kenya Breweries but rebranded to Tusker FC in 1999 to reduce clashes between the brands under KBL. Also, the company was rebranding to EABL so a change of team name also made sense.",2023-05-30 18:15:00+00:00,2,1
Tusker school bus donated by EABL,2023-05-30 09:31:00+00:00,1,1
🥇🔥,2023-05-30 04:33:00+00:00,0,0
Sa unataka aje?,2023-05-30 02:43:00+00:00,2,0
Huyu msee bwana alitupeana vs Uganda last year.,2023-05-29 18:38:00+00:00,0,1
Alipiga msee chenga safi hpo jana ikaninice sana.,2023-05-29 17:25:00+00:00,0,0
The whole season we've been in safe hands 👏🏾,2023-05-29 16:01:00+00:00,1,0
,2023-05-29 15:37:00+00:00,0,0
Bwire was superb on the Sticks yesterday with brilliant saves,2023-05-29 15:24:00+00:00,0,0
brewers for life,2023-05-29 14:51:00+00:00,0,0
Brick Wall 🧱,2023-05-29 14:50:00+00:00,0,0
My goal keeper❤️,2023-05-29 14:47:00+00:00,0,0
Man was really solid yesterday. 👏,2023-05-29 14:44:00+00:00,0,0
"13 games, 12 clean sheets, one goal conceded. Brian Bwire. 👏  #KenyaMilele #Brewers4Life | @TuskerLager | @EABL_PLC",2023-05-29 14:40:00+00:00,135,12
@TuskerLager | @EABL_PLC,2023-05-29 13:17:00+00:00,6,0
"You have no choice but to love the two coz one is EABL board chair, the other is the HR. Mko na choice kweli?",2023-05-29 10:27:00+00:00,1,0
Timeline loyas !! Mtu akipata tusker iko na a slice of potato ndani can you sue EABL?,2023-05-28 15:31:00+00:00,7,5
They are even faking EABL beers? Ukikunywa Tusker Mwea shauri yako.  The can is safer than hii ya chupa.,2023-05-28 09:50:00+00:00,14,7
"This is one of the reasons I prefer #eabl #kbl hosting shows, Sasa surely vvip na regular hakuna difference #tanyaentertainment what was that???? #RichieSpiceInKE hapanaaa, kwanza the loo situation #negative100000 #talia hoot hooot I miss tusker!!",2023-05-28 00:11:00+00:00,1,2
"Hello. You can visit our office in Ruaraka, EABL behind Garden city mall or if in town visit Urban apparels shop besides Nairobi Sports house. Contact Charles (Ruaraka)  on 0720245551 and Haron(Nairobi cbd) 0721419099. Costs 1500",2023-05-26 09:27:00+00:00,3,0
"How did you guys ascertain it is counterfeit, white cap and tusker are established brands, why just not close down EABL factories than extort and harass innocent business people.",2023-05-25 07:15:00+00:00,1,1
Tusker secondary school fc Bus donated by EABL #FootballKE,2023-05-24 11:58:00+00:00,17,4
We are coming to support Tusker na hao mafans wao watano na eabl's CSR budget😂,2023-05-24 05:43:00+00:00,1,1
They also need to spend more on Tusker as a club,2023-05-23 10:54:00+00:00,0,0
Hio storo ya our football huwa tunasema kila siku lakini hii yaa Tusker ndo tuko hapa,2023-05-23 10:53:00+00:00,0,0
"Drinking habits have changed greatly.Few years ago when I drank liberally, my good old Tusker was all the rage. Nobody drinks it anymore. Even Guinness is not common anymore. Don't even mention Pilsner, last time I saw it was like 10 years ago, literally!@eabl",2023-05-22 16:15:00+00:00,1,0
It's actually less than a PR budget @EABL_PLC @tuskerlite @tuskerlite @TuskerMaltLager is just not serious about football. Look at the pathetic grounds where Tusker plays,2023-05-22 14:32:00+00:00,1,1
